"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades"
"LTTS","EQ","15-Dec-2021","       5438.30","       5450.00","       5476.50","       5363.00","       5416.15","       5418.75","       5420.98","     116463","           631343762.45","      15242"
"LTTS","EQ","16-Dec-2021","       5418.75","       5472.00","       5572.00","       5427.95","       5532.00","       5523.00","       5506.02","     304170","          1674766086.35","      35437"
"LTTS","EQ","17-Dec-2021","       5523.00","       5560.00","       5599.00","       5377.55","       5448.00","       5458.15","       5494.38","     437088","          2401525742.30","      45220"
"LTTS","EQ","20-Dec-2021","       5458.15","       5414.00","       5414.00","       4986.05","       5025.00","       5049.45","       5122.35","     487419","          2496729217.45","      59326"
"LTTS","EQ","21-Dec-2021","       5049.45","       5123.70","       5259.80","       5079.00","       5227.00","       5213.95","       5188.72","     324497","          1683724797.50","      34382"
"LTTS","EQ","22-Dec-2021","       5213.95","       5270.00","       5342.95","       5237.40","       5335.00","       5332.45","       5303.39","     205466","          1089665500.20","      20200"
"LTTS","EQ","23-Dec-2021","       5332.45","       5399.05","       5399.05","       5280.00","       5305.15","       5314.65","       5334.44","     130028","           693626799.95","      15532"
"LTTS","EQ","24-Dec-2021","       5314.65","       5341.45","       5399.00","       5310.10","       5345.60","       5343.25","       5356.91","     178011","           953588430.60","      19990"
"LTTS","EQ","27-Dec-2021","       5343.25","       5343.25","       5516.80","       5280.05","       5501.00","       5475.20","       5408.77","     245364","          1327117179.05","      25559"
"LTTS","EQ","28-Dec-2021","       5475.20","       5512.00","       5549.10","       5455.25","       5464.75","       5477.20","       5498.36","     213460","          1173679211.90","      23265"
"LTTS","EQ","29-Dec-2021","       5477.20","       5461.00","       5583.00","       5435.30","       5541.00","       5555.25","       5511.95","     200129","          1103100847.25","      18496"
"LTTS","EQ","30-Dec-2021","       5555.25","       5560.00","       5659.90","       5517.00","       5571.05","       5573.50","       5613.36","     343495","          1928160875.90","      34695"
"LTTS","EQ","31-Dec-2021","       5573.50","       5585.00","       5619.90","       5532.55","       5599.80","       5598.95","       5582.64","     151964","           848360036.20","      18040"
"LTTS","EQ","03-Jan-2022","       5598.95","       5601.00","       5758.00","       5601.00","       5729.00","       5726.55","       5714.15","     321738","          1838458345.50","      33140"
"LTTS","EQ","04-Jan-2022","       5726.55","       5731.00","       5955.50","       5666.50","       5955.50","       5916.30","       5832.18","     480593","          2802907159.05","      42053"
"LTTS","EQ","05-Jan-2022","       5916.30","       5914.00","       5918.85","       5800.10","       5838.00","       5842.60","       5846.96","     289734","          1694062777.35","      37992"
"LTTS","EQ","06-Jan-2022","       5842.60","       5741.00","       5789.95","       5714.40","       5750.00","       5744.35","       5746.53","     237620","          1365490531.45","      22757"
"LTTS","EQ","07-Jan-2022","       5744.35","       5773.50","       5875.00","       5750.00","       5751.50","       5776.80","       5804.47","     269298","          1563133077.05","      30077"
"LTTS","EQ","10-Jan-2022","       5776.80","       5828.90","       5828.90","       5580.00","       5608.00","       5597.90","       5639.92","     420390","          2370967164.95","      45687"
"LTTS","EQ","11-Jan-2022","       5597.90","       5599.95","       5690.00","       5581.95","       5641.00","       5646.95","       5642.32","     313913","          1771196414.00","      25905"
"LTTS","EQ","12-Jan-2022","       5646.95","       5699.95","       5699.95","       5575.00","       5635.00","       5625.10","       5629.57","     278048","          1565291853.25","      23584"
"LTTS","EQ","13-Jan-2022","       5625.10","       5625.00","       5715.40","       5584.55","       5659.50","       5658.85","       5660.06","     185927","          1052358039.95","      17795"
"LTTS","EQ","14-Jan-2022","       5658.85","       5650.00","       5650.00","       5504.15","       5537.00","       5542.40","       5557.64","     255238","          1418521188.80","      31095"
"LTTS","EQ","17-Jan-2022","       5542.40","       5555.80","       5602.45","       5520.00","       5570.05","       5575.15","       5569.88","     174200","           970272377.60","      18693"
"LTTS","EQ","18-Jan-2022","       5575.15","       5610.00","       5614.00","       5401.30","       5409.00","       5420.50","       5512.73","     218879","          1206621436.70","      25729"
"LTTS","EQ","19-Jan-2022","       5420.50","       5080.00","       5153.00","       4980.00","       5092.00","       5077.55","       5066.74","    1324020","          6708464016.45","     124918"
"LTTS","EQ","20-Jan-2022","       5077.55","       5100.00","       5149.85","       5044.65","       5145.40","       5119.50","       5097.51","     323018","          1646588026.30","      40278"
"LTTS","EQ","21-Jan-2022","       5119.50","       5118.00","       5118.00","       4790.00","       4800.00","       4810.40","       4920.69","     571137","          2810387341.90","      66429"
"LTTS","EQ","24-Jan-2022","       4810.40","       4800.00","       4820.00","       4477.05","       4565.00","       4557.60","       4591.66","     580400","          2664997186.10","      69002"
"LTTS","EQ","25-Jan-2022","       4557.60","       4460.00","       4634.95","       4332.00","       4595.00","       4587.85","       4523.98","     465308","          2105043208.10","      57479"
"LTTS","EQ","27-Jan-2022","       4587.85","       4560.00","       4560.00","       4313.15","       4374.00","       4355.40","       4383.07","     434640","          1905056393.30","      55401"
"LTTS","EQ","28-Jan-2022","       4355.40","       4378.30","       4654.00","       4374.00","       4585.00","       4580.10","       4570.65","     494659","          2260913495.55","      55946"
"LTTS","EQ","31-Jan-2022","       4580.10","       4680.00","       4783.70","       4658.60","       4698.00","       4693.10","       4721.52","     434912","          2053445260.55","      44125"
"LTTS","EQ","01-Feb-2022","       4693.10","       4759.00","       4766.00","       4601.00","       4698.00","       4694.50","       4670.03","     391789","          1829666246.45","      35787"
"LTTS","EQ","02-Feb-2022","       4694.50","       4720.00","       4827.00","       4720.00","       4794.50","       4780.00","       4787.89","     271452","          1299681364.05","      32725"
"LTTS","EQ","03-Feb-2022","       4780.00","       4750.00","       4750.00","       4576.00","       4584.00","       4591.95","       4660.67","     253639","          1182126541.10","      28170"
"LTTS","EQ","04-Feb-2022","       4591.95","       4580.00","       4624.45","       4510.40","       4539.25","       4543.85","       4570.23","     326087","          1490291106.05","      27740"
"LTTS","EQ","07-Feb-2022","       4543.85","       4544.00","       4566.20","       4426.05","       4436.00","       4444.60","       4471.92","     163147","           729579707.40","      24288"
"LTTS","EQ","08-Feb-2022","       4444.60","       4444.60","       4489.00","       4311.60","       4436.15","       4417.40","       4383.62","     270352","          1185121007.05","      33450"
"LTTS","EQ","09-Feb-2022","       4417.40","       4449.95","       4640.00","       4444.15","       4602.00","       4575.20","       4592.68","     437827","          2010797948.95","      36384"
"LTTS","EQ","10-Feb-2022","       4575.20","       4611.80","       4700.00","       4579.30","       4680.05","       4686.70","       4652.89","     327004","          1521513585.80","      28946"
"LTTS","EQ","11-Feb-2022","       4686.70","       4610.00","       4624.90","       4466.15","       4489.20","       4486.00","       4517.45","     415641","          1877638794.40","      45640"
"LTTS","EQ","14-Feb-2022","       4486.00","       4400.00","       4512.80","       4259.00","       4434.80","       4423.20","       4421.17","     432802","          1913489404.15","      39555"
"LTTS","EQ","15-Feb-2022","       4423.20","       4501.00","       4575.00","       4427.90","       4556.00","       4552.50","       4505.12","     239195","          1077601837.25","      24736"
"LTTS","EQ","16-Feb-2022","       4552.50","       4610.00","       4612.10","       4466.15","       4488.00","       4483.60","       4521.42","     241223","          1090671043.70","      20163"
"LTTS","EQ","17-Feb-2022","       4483.60","       4514.00","       4539.55","       4425.15","       4435.00","       4434.80","       4486.72","     177692","           797254001.20","      16995"
"LTTS","EQ","18-Feb-2022","       4434.80","       4400.30","       4499.40","       4325.00","       4460.00","       4444.95","       4447.77","     224042","           996487830.95","      19949"
"LTTS","EQ","21-Feb-2022","       4444.95","       4420.00","       4426.75","       4269.05","       4367.00","       4365.75","       4353.49","     264155","          1149997164.65","      28977"
"LTTS","EQ","22-Feb-2022","       4365.75","       4235.35","       4499.00","       4210.35","       4425.20","       4432.75","       4392.62","     441587","          1939724513.35","      38286"
"LTTS","EQ","23-Feb-2022","       4432.75","       4469.00","       4492.10","       4391.05","       4460.00","       4455.35","       4447.44","     184327","           819783252.85","      17889"
"LTTS","EQ","24-Feb-2022","       4455.35","       4300.00","       4362.05","       4241.50","       4310.05","       4290.60","       4293.15","     405302","          1740023017.15","      34438"
"LTTS","EQ","25-Feb-2022","       4290.60","       4360.00","       4452.00","       4315.35","       4411.75","       4423.55","       4386.98","     390935","          1715025934.15","      52575"
"LTTS","EQ","28-Feb-2022","       4423.55","       4370.00","       4558.40","       4306.55","       4516.70","       4532.05","       4495.04","     301038","          1353179299.90","      28313"
"LTTS","EQ","02-Mar-2022","       4532.05","       4435.30","       4573.95","       4434.80","       4550.00","       4539.05","       4525.77","     294357","          1332193052.90","      26572"
"LTTS","EQ","03-Mar-2022","       4539.05","       4605.00","       4697.95","       4575.00","       4644.00","       4658.65","       4654.92","     354847","          1651782735.45","      29041"
"LTTS","EQ","04-Mar-2022","       4658.65","       4605.00","       4685.00","       4560.00","       4609.95","       4613.50","       4623.27","     308447","          1426034252.75","      25906"
"LTTS","EQ","07-Mar-2022","       4613.50","       4548.90","       4639.85","       4501.00","       4630.00","       4610.35","       4579.93","     315964","          1447093420.90","      30465"
"LTTS","EQ","08-Mar-2022","       4610.35","       4647.00","       4860.00","       4630.25","       4858.00","       4825.50","       4747.46","     468116","          2222360218.60","      40304"
"LTTS","EQ","09-Mar-2022","       4825.50","       4890.00","       4939.90","       4800.05","       4830.90","       4821.10","       4868.10","     328675","          1600024317.90","      41385"
"LTTS","EQ","10-Mar-2022","       4821.10","       4920.00","       4966.95","       4821.10","       4930.00","       4941.00","       4904.22","     312638","          1533245237.50","      31232"
"LTTS","EQ","11-Mar-2022","       4941.00","       4925.00","       4979.30","       4857.05","       4930.00","       4938.90","       4927.37","     174829","           861447801.60","      17128"
"LTTS","EQ","14-Mar-2022","       4938.90","       4925.05","       5010.00","       4915.55","       4959.00","       4969.70","       4974.98","     200885","           999397893.35","      23279"
"LTTS","EQ","15-Mar-2022","       4969.70","       4969.70","       5016.90","       4725.00","       4746.00","       4753.85","       4836.56","     317861","          1537354266.25","      43590"
"LTTS","EQ","16-Mar-2022","       4753.85","       4820.00","       4855.95","       4738.00","       4744.90","       4754.90","       4778.70","     294753","          1408534925.80","      30552"
"LTTS","EQ","17-Mar-2022","       4754.90","       4824.00","       4824.00","       4715.00","       4738.00","       4732.85","       4760.52","     372474","          1773170232.55","      40889"
